quote_id,mpan,quote_rate_p_per_kwh,generated_at,valid_until,status,notes
Q-72842,32 8956 3848 991,24.12,2026-08-27,14/09/2026,Priced,
Q-72843,6769174588484,17.52,2026-08-29,11/09/2026,Priced,
Q-72844,57 5171 2464 390,27.55,2026-09-01,12/09/2026,Priced,
Q-72845,6886992206671,29.0,2026-08-31,2026-09-15,Priced,
Q-72846,43 0022 9423 964,17.67,2026-08-30,08/09/2026,Priced,
Q-72847,27 6536 5719 081,21.7,2026-08-29,2026-09-12,Priced,
Q-72848,7169720126009,34.15,2026-08-28,2026-09-10,Priced,
Q-72849,24 9346 0020 473,24.96,2026-09-01,2026-09-12,Priced,
Q-72850,7238099814684,,2026-08-26,15/09/2026,Errored,Timeout fetching consumption data
Q-72851,02 9400 1917 935,19.67,2026-08-31,2026-09-11,Priced,
Q-72852,4804-9324-87156,26.78,2026-09-01,14/09/2026,Priced,
Q-72853,3991312096899,30.59,2026-08-26,12/09/2026,Priced,
Q-72854,3773-5183-18204,16.99,2026-08-30,12/09/2026,Priced,
Q-72855,8961760975287,16.05,2026-08-31,2026-09-12,Priced,
Q-72856,42 3569 2697 821,23.42,2026-08-30,2026-09-11,Priced,
Q-72857,0138-5997-94410,,2026-08-31,12/09/2026,Errored,Timeout fetching consumption data
Q-72858,5163961283730,25.36,2026-08-26,11/09/2026,Priced,
Q-72859,2548700780095,22.27,2026-08-28,2026-09-12,Priced,
Q-72860,7552366092697,20.88,2026-09-01,2026-09-07,Priced,
Q-72861,7990-4175-57031,23.69,2026-08-27,06/09/2026,Priced,
Q-72862,2947559426710,35.01,2026-08-28,2026-09-09,Priced,
Q-72863,13 5592 5577 132,26.27,2026-08-28,04/09/2026,Priced,
Q-72864,63 9114 5394 913,32.0,2026-08-29,2026-09-08,Priced,
Q-72865,17 2851 2009 022,29.34,2026-08-30,05/09/2026,Priced,
Q-72866,5566608766296,30.41,2026-08-31,09/09/2026,Priced,
Q-72867,22 8312 2876 626,28.48,2026-09-01,2026-09-11,Priced,
Q-72868,6200-5018-75077,27.34,2026-08-28,13/09/2026,Priced,
Q-72869,16 9547 9763 495,23.16,2026-09-01,09/09/2026,Priced,
Q-72870,2686127511096,27.72,2026-08-28,2026-09-05,Priced,
Q-72871,32 6101 4358 929,23.44,2026-08-28,2026-09-07,Priced,
Q-72872,8050183075621,19.65,2026-08-31,04/09/2026,Priced,
Q-72873,21 4321 2228 558,28.9,2026-08-28,12/09/2026,Priced,
Q-72874,15 5757 4344 008,23.12,2026-08-27,04/09/2026,Priced,
Q-72875,15 6828 3297 318,25.84,2026-08-26,2026-09-15,Priced,
Q-72876,6620814723943,24.87,2026-08-29,15/09/2026,Priced,
Q-72877,75 1240 5387 549,18.4,2026-08-30,05/09/2026,Priced,
Q-72878,11 7677 4164 767,18.18,2026-08-29,2026-09-11,Priced,
Q-72879,2609469673699,19.0,2026-08-26,05/09/2026,Priced,
Q-72880,5076595311233,,2026-08-30,2026-09-09,Errored,Pricing engine returned no rate
Q-72881,40 9047 8156 147,32.02,2026-08-30,10/09/2026,Priced,
Q-72882,5618185492036,17.47,2026-08-29,2026-09-13,Priced,
Q-72883,8382925870692,32.32,2026-08-31,04/09/2026,Priced,
Q-72884,3491835575909,27.26,2026-08-30,2026-09-10,Priced,
Q-72885,4523070382485,32.5,2026-08-30,07/09/2026,Priced,
Q-72886,8761-4255-47741,28.33,2026-08-31,2026-09-11,Priced,
Q-72887,92 7267 4354 794,22.1,2026-08-30,2026-09-14,Priced,
Q-72888,0598957199338,27.44,2026-08-26,06/09/2026,Priced,
Q-72889,39 4169 9848 107,21.31,2026-08-29,05/09/2026,Priced,
Q-72890,75 0976 3594 943,27.36,2026-08-31,2026-09-04,Priced,
Q-72891,5900-8568-11955,27.86,2026-08-28,13/09/2026,Priced,
Q-72892,37 5764 8494 221,17.7,2026-08-29,04/09/2026,Priced,
Q-72893,9833660840256,18.62,2026-08-27,13/09/2026,Priced,
Q-72894,76 3947 0667 271,25.12,2026-08-27,2026-09-14,Priced,
Q-72895,37 9631 8499 166,,2026-08-30,2026-09-10,Errored,Timeout fetching consumption data
Q-72896,4515445494306,25.12,2026-08-26,2026-09-07,Priced,
Q-72897,7063-2906-36537,21.92,2026-08-26,2026-09-15,Priced,
Q-72898,14 0665 8757 285,22.66,2026-08-26,2026-09-13,Priced,
Q-72899,54 2376 3516 754,27.33,2026-08-26,12/09/2026,Priced,
Q-72900,8892676359940,24.19,2026-08-26,07/09/2026,Priced,
Q-72901,0722-0551-01769,18.77,2026-08-28,12/09/2026,Priced,
Q-72902,93 7487 3377 130,,2026-08-27,08/09/2026,Errored,Timeout fetching consumption data
Q-72903,2570049896014,27.87,2026-09-01,09/09/2026,Priced,
Q-72904,44 4803 5430 855,29.56,2026-08-26,07/09/2026,Priced,
Q-72905,5511491127517,27.77,2026-08-26,2026-09-09,Priced,
Q-72906,6283005912056,30.22,2026-08-31,07/09/2026,Priced,
Q-72907,7113-2023-31217,27.2,2026-08-30,2026-09-15,Priced,
Q-72908,8322009446004,32.61,2026-08-30,2026-09-06,Priced,
Q-72909,5181910219483,17.57,2026-08-26,2026-09-15,Priced,
Q-72910,3678-3831-51044,,2026-08-27,2026-09-07,Errored,Timeout fetching consumption data
Q-72911,0753285941298,22.62,2026-08-29,15/09/2026,Priced,
Q-72912,67 1741 5964 738,19.52,2026-08-26,2026-09-07,Priced,
Q-72913,18 3949 9517 584,25.51,2026-08-31,13/09/2026,Priced,
Q-72914,03 4014 9661 627,27.81,2026-08-29,2026-09-11,Priced,
Q-72915,5107-2726-58850,21.28,2026-08-26,2026-09-04,Priced,
Q-72916,7142-9506-30908,21.97,2026-08-30,14/09/2026,Priced,
Q-72917,5263009369417,23.02,2026-08-27,2026-09-05,Priced,
Q-72918,0127575341949,20.29,2026-08-30,2026-09-08,Priced,
Q-72919,7381449708692,28.71,2026-08-29,2026-09-15,Priced,
Q-72920,2219-8762-70396,21.3,2026-08-29,2026-09-14,Priced,
Q-72921,5239-2406-71804,21.19,2026-08-26,2026-09-09,Priced,
Q-72922,9187-5924-30820,18.33,2026-08-28,2026-09-08,Priced,
Q-72923,39 5802 7842 964,27.25,2026-08-31,2026-09-09,Priced,
Q-72924,17 0291 5794 475,19.78,2026-08-30,14/09/2026,Priced,
Q-72925,1130135271528,27.63,2026-08-29,14/09/2026,Priced,
Q-72926,7826411771702,30.39,2026-08-27,07/09/2026,Priced,
Q-72927,98 2919 1815 181,20.34,2026-08-26,11/09/2026,Priced,
Q-72928,7480057721656,20.18,2026-08-26,2026-09-04,Priced,
Q-72929,41 6231 3184 699,22.32,2026-08-27,2026-09-15,Priced,
Q-72930,1905720953412,23.41,2026-08-30,04/09/2026,Priced,
Q-72931,0389879047541,21.38,2026-08-30,2026-09-05,Priced,
Q-72932,7362-3407-06162,26.45,2026-08-27,04/09/2026,Priced,
Q-72933,5824061909176,23.01,2026-08-26,06/09/2026,Priced,
Q-72934,6596864944489,26.52,2026-08-27,04/09/2026,Priced,
Q-72935,61 8774 4917 818,17.63,2026-08-27,14/09/2026,Priced,
Q-72936,0578-2339-25891,31.15,2026-08-29,10/09/2026,Priced,
Q-72937,5000-5888-31612,20.78,2026-08-31,14/09/2026,Priced,
Q-72938,6065-6437-00943,18.65,2026-08-31,11/09/2026,Priced,
Q-72939,8319-2518-47569,27.18,2026-08-27,14/09/2026,Priced,
Q-72940,14 1445 8291 482,,2026-08-27,2026-09-06,Errored,Pricing engine returned no rate
Q-72941,04 3482 7790 115,32.45,2026-08-31,08/09/2026,Priced,
Q-72942,5693-8841-41752,18.86,2026-08-29,2026-09-04,Priced,
Q-72943,4649446899928,23.7,2026-08-30,11/09/2026,Priced,
Q-72944,70 5716 3176 706,27.14,2026-08-30,05/09/2026,Priced,
Q-72945,9426-3909-89164,26.74,2026-08-26,11/09/2026,Priced,
Q-72946,9229740038694,18.93,2026-08-27,2026-09-07,Priced,
Q-72947,01 8969 9400 217,21.64,2026-08-30,2026-09-10,Priced,
Q-72948,2447117279004,23.75,2026-08-28,12/09/2026,Priced,
Q-72949,15 1160 4739 758,31.39,2026-08-30,09/09/2026,Priced,
Q-72950,1358-2461-29400,18.45,2026-08-28,2026-09-15,Priced,
Q-72951,7321128800255,21.43,2026-08-31,2026-09-07,Priced,
Q-72952,7237024036641,18.43,2026-08-30,2026-09-12,Priced,
Q-72953,04 7150 1053 780,,2026-08-26,2026-09-15,Errored,Timeout fetching consumption data
Q-72954,0589-4783-48891,21.22,2026-09-01,2026-09-08,Priced,
Q-72955,0374-9437-04224,18.77,2026-08-31,11/09/2026,Priced,
Q-72956,6867917825932,20.96,2026-08-27,07/09/2026,Priced,
Q-72957,80 7827 9268 499,27.25,2026-08-26,2026-09-04,Priced,
Q-72958,9414-1440-16148,20.27,2026-08-28,06/09/2026,Priced,
Q-72959,9388749382715,30.35,2026-08-27,12/09/2026,Priced,
Q-72960,8871566754046,24.36,2026-09-01,04/09/2026,Priced,
Q-72961,28 7729 8787 483,23.51,2026-08-31,2026-09-10,Priced,
Q-72962,1628-8232-75879,29.48,2026-08-31,06/09/2026,Priced,
Q-72963,1368-5406-77537,,2026-08-27,2026-09-14,Errored,Pricing engine returned no rate
Q-72964,7989-0276-27875,29.82,2026-08-29,2026-09-09,Priced,
Q-72965,7069-7118-31766,25.98,2026-08-28,2026-09-06,Priced,
Q-72966,0114-6527-85808,21.15,2026-08-26,10/09/2026,Priced,
Q-72967,0503-4113-41501,18.7,2026-09-01,2026-09-05,Priced,
Q-72968,0974339287087,25.7,2026-09-01,2026-09-14,Priced,
Q-72969,4431-9159-38535,21.45,2026-08-28,2026-09-10,Priced,
Q-72970,84 3163 4936 272,17.92,2026-08-31,12/09/2026,Priced,
Q-72971,6387576699178,26.99,2026-08-27,08/09/2026,Priced,
Q-72972,1939595161168,16.42,2026-09-01,11/09/2026,Priced,
Q-72973,10 9647 0920 999,17.36,2026-08-27,06/09/2026,Priced,
Q-72974,2539115103141,21.14,2026-08-30,05/09/2026,Priced,
Q-72975,7220612504563,20.8,2026-08-31,2026-09-14,Priced,
Q-72976,2740-3648-33336,25.82,2026-09-01,2026-09-06,Priced,
Q-72977,8620857131313,25.73,2026-09-01,04/09/2026,Priced,
Q-72978,2511479392434,21.1,2026-08-27,2026-09-04,Priced,
Q-72979,1119-3995-94173,17.39,2026-08-27,2026-09-11,Priced,
Q-72980,2476347765760,24.02,2026-08-26,09/09/2026,Priced,
Q-72981,55 1040 3021 887,20.16,2026-09-01,09/09/2026,Priced,
Q-72982,69 3804 7650 926,17.82,2026-08-31,2026-09-05,Priced,
Q-72983,6005-7465-97341,24.54,2026-09-01,15/09/2026,Priced,
Q-72984,0802915263139,28.41,2026-08-27,2026-09-06,Priced,
Q-72985,32 5160 9729 822,27.21,2026-08-27,2026-09-15,Priced,
Q-72986,63 8743 0472 785,20.75,2026-08-29,2026-09-05,Priced,
Q-72987,90 4410 7793 023,22.64,2026-08-29,15/09/2026,Priced,
Q-72988,71 9186 6284 759,31.4,2026-08-31,2026-09-05,Priced,
Q-72989,1685511956617,27.54,2026-08-26,2026-09-05,Priced,
Q-72990,4135-6220-19384,24.49,2026-08-30,2026-09-10,Priced,
Q-72991,8554606839596,26.74,2026-08-31,2026-09-13,Priced,
Q-72992,8933066861435,20.24,2026-08-26,10/09/2026,Priced,
Q-72993,9373011167357,28.3,2026-09-01,04/09/2026,Priced,
Q-72994,5524-5787-22733,26.38,2026-08-31,10/09/2026,Priced,
Q-72995,1019-0918-29853,32.09,2026-08-30,14/09/2026,Priced,
Q-72996,2865-6610-28047,21.84,2026-08-31,2026-09-10,Priced,
Q-72997,3972630333509,26.63,2026-08-28,2026-09-04,Priced,
Q-72998,61 0799 6164 786,18.35,2026-08-26,2026-09-07,Priced,
Q-72999,95 5454 3150 584,21.0,2026-08-29,04/09/2026,Priced,
Q-73000,01 5841 5476 771,25.03,2026-08-28,08/09/2026,Priced,
Q-73001,5544000975152,19.62,2026-09-01,2026-09-12,Priced,
Q-73002,85 9035 4953 275,27.92,2026-09-01,08/09/2026,Priced,
Q-73003,5240882784875,31.19,2026-08-26,10/09/2026,Priced,
Q-73004,19 4141 6588 226,17.4,2026-08-29,2026-09-14,Priced,
Q-73005,3190451592837,24.89,2026-08-31,14/09/2026,Priced,
Q-73006,45 4057 9619 737,24.03,2026-08-29,07/09/2026,Priced,
Q-73007,0311-5198-23261,17.41,2026-08-30,11/09/2026,Priced,
Q-73008,3858-3692-71546,28.31,2026-08-27,15/09/2026,Priced,
Q-73009,5855-4415-16265,29.69,2026-08-28,08/09/2026,Priced,
Q-73010,9242860117167,23.94,2026-08-29,04/09/2026,Priced,
Q-73011,7250443656657,23.79,2026-08-29,04/09/2026,Priced,
Q-73012,03 5267 5222 447,29.87,2026-08-28,2026-09-12,Priced,
Q-73013,1361-6591-08257,30.12,2026-08-29,2026-09-11,Priced,
Q-73014,0574-0531-35850,27.32,2026-09-01,2026-09-10,Priced,
Q-73015,55 0708 6924 932,27.16,2026-09-01,14/09/2026,Priced,
Q-73016,8070-0728-55542,24.16,2026-08-27,15/09/2026,Priced,
Q-73017,36 5983 2418 838,28.76,2026-09-01,2026-09-07,Priced,
Q-73018,9130-6488-08112,27.01,2026-08-30,04/09/2026,Priced,
Q-73019,6010367285869,23.82,2026-08-27,13/09/2026,Priced,
Q-73020,41 2924 6846 350,22.25,2026-09-01,10/09/2026,Priced,
Q-73021,47 7254 2799 658,18.01,2026-08-29,12/09/2026,Priced,
Q-73022,8462095169506,30.17,2026-08-28,13/09/2026,Priced,
Q-73023,0918062247174,18.92,2026-08-30,2026-09-11,Priced,
Q-73024,0180745510606,22.86,2026-09-01,2026-09-11,Priced,
Q-73025,0733528007199,34.68,2026-08-31,09/09/2026,Priced,
Q-73026,9358723029386,20.96,2026-08-26,2026-09-14,Priced,
Q-73027,0268978414558,19.57,2026-08-30,08/09/2026,Priced,
Q-73028,4128-3378-80754,24.14,2026-08-27,2026-09-13,Priced,
Q-73029,12 2511 1058 011,28.63,2026-08-29,04/09/2026,Priced,
Q-73030,59 0162 7703 333,30.75,2026-09-01,2026-09-04,Priced,
Q-73031,5776-5840-64386,22.06,2026-08-27,2026-09-06,Priced,
Q-73032,2975950383790,24.24,2026-08-28,05/09/2026,Priced,
Q-73033,8340-3532-87597,22.83,2026-09-01,2026-09-14,Priced,
Q-73034,51 3105 8856 587,18.29,2026-08-29,10/09/2026,Priced,
Q-73035,2728-9064-95390,27.33,2026-08-29,2026-09-10,Priced,
Q-73036,9937924472552,25.78,2026-09-01,2026-09-14,Priced,
Q-73037,93 0439 0037 135,28.52,2026-08-29,09/09/2026,Priced,
Q-73038,4587326544904,30.47,2026-08-30,13/09/2026,Priced,
Q-73039,6042-9720-63262,18.4,2026-08-26,2026-09-13,Priced,
Q-73040,4720067173889,22.37,2026-08-29,04/09/2026,Priced,
Q-73041,00 5896 8746 101,20.94,2026-08-26,04/09/2026,Priced,
Q-73042,2198421074906,28.33,2026-08-28,09/09/2026,Priced,
Q-73043,5485-7277-33866,18.66,2026-08-26,13/09/2026,Priced,
Q-73044,35 9073 6622 060,28.96,2026-08-26,04/09/2026,Priced,
Q-73045,5916755566696,29.88,2026-08-30,05/09/2026,Priced,
Q-73046,8799652340949,,2026-09-01,2026-09-04,Errored,Pricing engine returned no rate
Q-73047,1375-0212-39522,33.77,2026-09-01,14/09/2026,Priced,
Q-73048,13 5145 8697 387,32.55,2026-08-31,04/09/2026,Priced,
Q-73049,8734736628475,32.19,2026-08-26,2026-09-09,Priced,
Q-73050,0728-6798-84671,24.76,2026-08-28,2026-09-11,Priced,
Q-73051,8665-2211-17007,17.95,2026-08-26,2026-09-11,Priced,
Q-73052,7313-2280-16107,32.68,2026-08-29,11/09/2026,Priced,
Q-73053,4824-3850-21142,21.32,2026-08-29,2026-09-07,Priced,
Q-73054,2301092312713,30.71,2026-08-31,07/09/2026,Priced,
Q-73055,02 8766 7261 317,26.29,2026-08-26,07/09/2026,Priced,
Q-73056,6966706292532,19.24,2026-08-30,05/09/2026,Priced,
Q-73057,01 5010 0661 910,31.07,2026-08-27,04/09/2026,Priced,
Q-73058,9384957687078,21.14,2026-08-31,2026-09-04,Priced,
Q-73059,4102911069547,,2026-08-26,11/09/2026,Errored,Timeout fetching consumption data
Q-73060,4309167788520,,2026-08-28,2026-09-04,Errored,Pricing engine returned no rate
Q-73061,18 4429 7375 201,28.82,2026-08-27,06/09/2026,Priced,
Q-73062,7980-8004-62814,27.5,2026-08-29,14/09/2026,Priced,
Q-73063,1826-9913-69152,25.1,2026-08-26,2026-09-07,Priced,
Q-73064,89 9593 9960 896,26.53,2026-08-28,05/09/2026,Priced,
Q-73065,19 5199 6212 199,19.0,2026-08-31,05/09/2026,Priced,
Q-73066,6229-5585-35756,26.66,2026-08-26,06/09/2026,Priced,
Q-73067,9760469290174,25.45,2026-08-30,2026-09-11,Priced,
Q-73068,64 5977 4849 867,25.95,2026-08-27,05/09/2026,Priced,
Q-73069,7512-4364-54929,26.91,2026-08-29,13/09/2026,Priced,
Q-73070,9963721660992,21.1,2026-08-28,08/09/2026,Priced,
Q-73071,0194-5271-57641,22.94,2026-08-29,2026-09-10,Priced,
Q-73072,6311478458524,19.67,2026-08-27,2026-09-12,Priced,
Q-73073,3624697566851,26.52,2026-08-26,2026-09-09,Priced,
Q-73074,9421-5445-97524,20.9,2026-08-29,2026-09-05,Priced,
Q-73075,4499-8616-47086,23.6,2026-08-27,2026-09-11,Priced,
Q-73076,8171-8244-81551,22.9,2026-08-27,2026-09-08,Priced,
Q-73077,8119762761049,23.63,2026-08-28,13/09/2026,Priced,
Q-73078,5194-0646-10985,21.56,2026-08-26,2026-09-06,Priced,
Q-73079,3071-0499-53274,21.18,2026-08-27,14/09/2026,Priced,
Q-73080,7909-5024-38066,,2026-08-26,05/09/2026,Errored,Timeout fetching consumption data
Q-73081,9820228581746,19.46,2026-08-26,15/09/2026,Priced,
Q-73082,7683168930483,19.62,2026-09-01,10/09/2026,Priced,
Q-73083,3001111159377,,2026-09-01,2026-09-05,Errored,Timeout fetching consumption data
Q-73084,0963-4287-77549,28.87,2026-08-29,10/09/2026,Priced,
Q-73085,3886218114757,20.86,2026-09-01,14/09/2026,Priced,
Q-73086,1829-6398-32024,23.31,2026-08-30,08/09/2026,Priced,
Q-73087,17 6922 5779 489,27.19,2026-08-29,08/09/2026,Priced,
Q-73088,81 9060 3920 932,26.33,2026-08-30,2026-09-13,Priced,
Q-73089,6272587175298,23.9,2026-08-28,2026-09-14,Priced,
Q-73090,03 3212 0226 862,25.17,2026-08-30,2026-09-10,Priced,
Q-73091,7603-1858-49030,18.05,2026-09-01,2026-09-13,Priced,
Q-73092,6420-5323-81365,30.95,2026-08-29,2026-09-05,Priced,
Q-73093,62 5308 1091 816,31.63,2026-08-28,2026-09-06,Priced,
Q-73094,1972090180182,29.1,2026-08-31,2026-09-13,Priced,
Q-73095,02 7368 6989 468,28.67,2026-08-29,2026-09-06,Priced,
Q-73096,83 6892 2658 158,27.22,2026-08-27,2026-09-06,Priced,
Q-73097,1924717919505,32.17,2026-08-31,13/09/2026,Priced,
Q-73098,18 1047 6206 298,19.8,2026-08-31,12/09/2026,Priced,
Q-73099,5559162434391,22.57,2026-08-31,13/09/2026,Priced,
Q-73100,6235-4657-07506,33.75,2026-08-28,12/09/2026,Priced,
Q-73101,1957145682426,26.02,2026-08-29,09/09/2026,Priced,
Q-73102,7629005004449,30.93,2026-08-31,2026-09-14,Priced,
Q-73103,9763894066577,26.58,2026-09-01,2026-09-09,Priced,
Q-73104,9415038331999,30.04,2026-08-27,2026-09-12,Priced,
Q-73105,95 6164 9023 280,32.25,2026-08-28,04/09/2026,Priced,
Q-73106,68 6672 5804 325,23.77,2026-08-26,2026-09-07,Priced,
Q-73107,6719466321986,25.63,2026-08-26,2026-09-10,Priced,
Q-73108,8428-0595-01990,21.91,2026-08-28,2026-09-13,Priced,
Q-73109,6437-7221-99600,25.07,2026-08-29,2026-09-04,Priced,
Q-73110,54 1917 2995 579,26.07,2026-08-28,09/09/2026,Priced,
Q-73111,84 9709 8760 883,21.13,2026-08-31,05/09/2026,Priced,
Q-73112,7096-8350-11568,28.48,2026-08-29,2026-09-04,Priced,
Q-73113,8085078758938,30.66,2026-08-30,2026-09-15,Priced,
Q-73114,80 9945 7573 496,30.42,2026-08-30,2026-09-15,Priced,
Q-73115,0294-4156-33542,21.58,2026-08-28,05/09/2026,Priced,
Q-73116,9385-9705-10566,18.49,2026-09-01,04/09/2026,Priced,
Q-73117,8671418355377,29.17,2026-09-01,2026-09-05,Priced,
Q-73118,8863215076741,22.51,2026-08-31,10/09/2026,Priced,
Q-73119,7732-5701-72726,18.66,2026-08-31,2026-09-06,Priced,
Q-73120,39 6518 8333 905,24.01,2026-08-27,15/09/2026,Priced,
Q-73121,24 9746 5811 473,19.5,2026-08-26,05/09/2026,Priced,
Q-73122,6552513713532,19.34,2026-09-01,2026-09-12,Priced,
Q-73123,3087-9081-71687,22.61,2026-08-27,14/09/2026,Priced,
Q-73124,01 2892 9372 277,16.98,2026-08-27,2026-09-11,Priced,
Q-73125,3262-4117-96028,25.23,2026-08-27,2026-09-12,Priced,
Q-73126,51 6020 5575 186,33.32,2026-09-01,2026-09-11,Priced,
Q-73127,1816-7793-91513,18.77,2026-08-30,05/09/2026,Priced,
Q-73128,30 1207 3011 568,17.16,2026-08-26,04/09/2026,Priced,
Q-73129,7358-9703-60271,26.42,2026-09-01,13/09/2026,Priced,
Q-73130,5286487009671,26.64,2026-08-30,2026-09-08,Priced,
Q-73131,8253-3105-02178,17.21,2026-08-28,2026-09-15,Priced,
Q-73132,15 7708 1306 670,29.1,2026-08-28,10/09/2026,Priced,
Q-73133,31 8560 3195 326,19.88,2026-08-30,2026-09-10,Priced,
Q-73134,3746357677175,19.26,2026-08-27,09/09/2026,Priced,
Q-73135,4856563075608,20.12,2026-08-26,2026-09-15,Priced,
Q-73136,3625719416562,17.33,2026-08-26,2026-09-12,Priced,
Q-73137,9341450369880,29.39,2026-08-28,2026-09-06,Priced,
Q-73138,6803032393766,24.08,2026-08-29,06/09/2026,Priced,
Q-73139,2113-3725-64525,20.6,2026-08-29,15/09/2026,Priced,
Q-73140,8732-2169-13256,24.61,2026-08-29,2026-09-06,Priced,
Q-73141,04 5649 4248 335,29.42,2026-08-31,14/09/2026,Priced,
Q-73142,46 9375 8106 745,28.7,2026-08-29,2026-09-08,Priced,
Q-73143,4412097280694,22.24,2026-08-29,04/09/2026,Priced,
Q-73144,03 6275 7065 141,22.55,2026-08-31,06/09/2026,Priced,
Q-73145,1924689676286,16.38,2026-09-01,10/09/2026,Priced,
Q-73146,75 8234 4569 684,24.25,2026-09-01,2026-09-07,Priced,
Q-73147,5298830840877,22.01,2026-08-30,04/09/2026,Priced,
Q-73148,9726-4957-23252,25.26,2026-08-26,06/09/2026,Priced,
Q-73149,0597219403692,17.77,2026-08-26,10/09/2026,Priced,
Q-73150,3254-4229-23789,29.08,2026-08-28,2026-09-08,Priced,
Q-73151,5989601968387,26.08,2026-08-31,2026-09-10,Priced,
Q-73152,7411990248321,23.68,2026-08-26,15/09/2026,Priced,
Q-73153,8212-7523-81685,20.97,2026-08-31,08/09/2026,Priced,
Q-73154,0267332365640,17.28,2026-08-30,2026-09-11,Priced,
Q-73155,7308941161258,17.9,2026-08-30,2026-09-06,Priced,
Q-73156,55 9143 7533 556,20.62,2026-08-27,10/09/2026,Priced,
Q-73157,2846871805267,23.85,2026-08-29,08/09/2026,Priced,
Q-73158,99 1110 5405 490,24.96,2026-09-01,2026-09-14,Priced,
Q-73159,8233486120932,27.19,2026-08-26,06/09/2026,Priced,
Q-73160,7632991550257,24.76,2026-08-29,12/09/2026,Priced,
Q-73161,35 2757 9070 287,28.84,2026-08-31,2026-09-07,Priced,
Q-73162,7738-9057-45192,30.21,2026-08-31,2026-09-15,Priced,
Q-73163,2335307473395,18.47,2026-08-29,04/09/2026,Priced,
Q-73164,8153373847408,24.74,2026-09-01,2026-09-09,Priced,
Q-73165,6174-5332-34165,25.02,2026-08-27,2026-09-04,Priced,
Q-73166,94 3217 1043 427,18.96,2026-08-27,11/09/2026,Priced,
Q-73167,25 6623 1764 868,18.58,2026-08-27,2026-09-06,Priced,
Q-73168,6835563819927,31.45,2026-08-30,11/09/2026,Priced,
Q-73169,93 7719 6855 943,,2026-08-28,06/09/2026,Errored,Pricing engine returned no rate
Q-73170,2392427522970,28.75,2026-08-30,2026-09-12,Priced,
Q-73171,7663723806739,19.41,2026-08-29,2026-09-13,Priced,
Q-73172,13 4758 6290 387,28.49,2026-08-27,2026-09-08,Priced,
Q-73173,80 6955 2019 371,,2026-09-01,05/09/2026,Errored,Timeout fetching consumption data
Q-73174,7202-5635-20381,30.02,2026-08-26,05/09/2026,Priced,
Q-73175,1511280324018,22.11,2026-08-30,10/09/2026,Priced,
Q-73176,1586-5379-62937,17.76,2026-08-31,2026-09-10,Priced,
Q-73177,48 5350 9783 495,26.7,2026-08-28,14/09/2026,Priced,
Q-73178,3183314662563,30.49,2026-08-26,09/09/2026,Priced,
Q-73179,8862294161517,26.13,2026-08-31,05/09/2026,Priced,
Q-73180,8987361242933,21.38,2026-08-26,2026-09-12,Priced,
Q-73181,53 3622 8049 505,23.52,2026-08-29,12/09/2026,Priced,
Q-73182,4113129245722,35.46,2026-08-30,2026-09-12,Priced,
Q-73183,11 1789 3049 723,29.67,2026-09-01,14/09/2026,Priced,
Q-73184,6637787148724,31.53,2026-08-27,04/09/2026,Priced,
Q-73185,2505-5782-44031,26.92,2026-08-31,2026-09-10,Priced,
Q-73186,2861431009792,32.86,2026-09-01,2026-09-04,Priced,
Q-73187,1149177372050,30.9,2026-08-26,2026-09-08,Priced,
Q-73188,7033-9891-36380,33.42,2026-08-28,07/09/2026,Priced,
Q-73189,2798541049320,23.68,2026-08-30,2026-09-08,Priced,
Q-73190,5842-7540-97725,23.76,2026-08-27,08/09/2026,Priced,
Q-73191,2648912968567,25.97,2026-08-31,2026-09-13,Priced,
Q-73192,3270-3373-43973,25.72,2026-08-29,07/09/2026,Priced,
Q-73193,8454028810936,31.98,2026-08-27,2026-09-12,Priced,
Q-73194,7743319171825,26.09,2026-08-30,2026-09-09,Priced,
Q-73195,8084522755038,27.55,2026-08-27,06/09/2026,Priced,
Q-73196,3710858105735,22.44,2026-09-01,2026-09-09,Priced,
Q-73197,46 5314 6309 459,24.54,2026-08-28,2026-09-13,Priced,
Q-73198,2092027974907,19.44,2026-08-29,2026-09-04,Priced,
Q-73199,1058-0823-24276,26.74,2026-08-28,2026-09-09,Priced,
